Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo,isTop100
Rockin' Dopsie_ Jr.,Down at the Mardi Gras,0,-8.265,7,0.0,0.0,104.448,0
Bad Azz,Ghetto,2003,-7.532,1,0.0,0.0,121.871,0
Sir Douglas Quintet,She's About A Mover,0,-11.08,4,0.0,0.0,85.2,1
Mario Rosenstock,Radio Roy II,0,-7.018,7,0.0,0.0,84.76899999999998,0
Ray Conniff,Popsy,0,-9.568,2,0.0,0.0,82.75200000000002,0
Major Lance,Come See,1963,-9.379,6,0.0,0.0,119.712,1
Michelle Tumes,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),0,-9.113,0,0.0,0.0,107.932,0
Kitty Wells,This White Circle,0,-17.877,6,0.0,0.0,105.732,0
Static-X,Love Dump (Demo Version),0,-5.051,1,0.0,0.0,129.97,0
Gov't Mule,Broke Down On The Brazos (Album),2009,-5.856,5,0.0,0.0,196.141,0
Chris Standring,Fat Tuesday,2003,-9.339,0,0.0,0.0,111.039,0
Ismael Due\xc3\xb1as,You do something to me,0,-17.495,5,0.0,0.0,100.275,0
The Panic Channel,Awake,2006,-3.229,9,0.0,0.0,147.975,0
Bad Azz,When You See Me,0,-5.345,5,0.0,0.0,120.716,0
The Galactic Heroes,Cherokee,2000,-10.33,9,0.0,0.0,187.323,0
El Gran Silencio,Recordar Es Vivir,0,-6.57,3,0.0,0.0,115.005,0
Anan\xc3\xa9,Plastic People (Original Mix),0,-5.516,11,0.0,0.0,125.016,0
FU-Schnickens,Heavenly Father,1992,-9.716,11,0.0,0.0,102.739,0
Rocker-T,One Million Matches,0,-7.252999999999999,1,0.0,0.0,149.939,0
Sonny Terry & Brownie McGhee,Try Me One More Time,0,-18.526,10,0.0,0.0,108.188,0
Firehouse,Rock On The Radio,1990,-10.181,1,0.0,0.0,169.866,0
Perrey And Kingsley,The Minuet Of The Robots,1968,-11.382,7,0.0,0.0,125.767,0
Cats In Boots,Shotgun Sally,0,-5.602,8,0.0,0.0,167.142,0
Maurice Larcange,Je T'Appartiens,0,-12.35,4,0.0,0.0,84.133,0
Mau Mau,Paseo Col\xc3\xb2n,2004,-7.612999999999999,10,0.0,0.0,182.198,0
Youves,Another Djemba Djemba,0,-6.885,1,0.0,0.0,134.10399999999998,0
Freddie King,Hide Away,1960,-6.615,9,0.0,0.0,134.741,0
Wild Horses,Let It Bleed,0,-8.527000000000001,0,0.0,0.0,111.989,0
Francis Dunnery,Grateful & Thankful,0,-13.095,7,0.0,0.0,84.186,0
Charlie Walker,That Little Ole Wine Drinker Me - Original,0,-17.913,7,0.0,0.0,161.533,0
Marcie Blane,After The Laughter,0,-9.737,0,0.0,0.0,102.881,0
Twista,Pop Pop,0,-9.632,7,0.0,0.0,100.016,0
Slum Village,CB4 (Instrumental Mix),0,-7.941,0,0.0,0.0,94.495,0
Beenie Man Featuring Janet Jackson,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),2002,-4.475,1,0.0,0.0,102.828,0
4Him,Freedom,0,-10.996,2,0.0,0.0,182.247,0
Georges Brassens,Aupr\xc3\xa8s De Mon Arbre,1956,-11.242,1,0.0,0.0,126.31,0
Malefaction,Beothuck,0,-3.93,8,0.0,0.0,84.303,0
JERRY WALLACE,You'll Never Know,0,-14.794,9,0.0,0.0,219.298,0
Morgion,Basking Under a Blacksun Dawning,1997,-7.4220000000000015,10,0.0,0.0,112.063,0
Jope Ruonansuu,Uu-Pee-\xc3\x84mm\xc3\xa4t,0,-4.762,2,0.0,0.0,86.992,0
David Meece,Touch My Hand [Remastered],0,-13.505999999999998,11,0.0,0.0,81.404,0
Danny Wilson,Never Gonna Be The Same,1989,-11.053,11,0.0,0.0,91.256,0
Cindy Morgan,I Love You (LP Version),0,-14.677,2,0.0,0.0,112.248,0
Steve Vai,Brother,1996,-7.269,5,0.0,0.0,227.161,0
Deathstar,Decline Of the Western Civilization,0,-5.443,10,0.0,0.0,140.202,0
Generation X,Dancing With Myself (BBC In Concert 01/01/81),0,-7.46,1,0.0,0.0,174.524,0
Teijo Joutsela and Humppa-Veikot,Kes\xc3\xa4ilta Saimaalla,0,-12.013,8,0.0,0.0,120.012,0
Vanessa Daou,Evening,1996,-11.607,8,0.0,0.0,144.975,0
Laidback Luke & Diplo,Hey!,0,-6.737,7,0.0,0.0,126.94,0
Moon Mullican,What's The Matter With The Mill,0,-18.692,5,0.0,0.0,182.408,0
Burning Spear,Civilized Reggae,1980,-8.01,11,0.0,0.0,125.245,0
The Edgar Broughton Band,What Is A Woman For? (BBC In Concert),0,-16.479,5,0.0,0.0,59.678,0
Aleks Syntek,Otra Parte De Mi (1997 Digital Remaster),0,-4.252,8,0.0,0.0,120.309,0
Wes King,Cover To Cover,0,-7.92,7,0.0,0.0,118.152,0
Los Del Rio,Macarena,1993,-12.005,10,0.0,0.0,206.02,1
Jefferson Starship,Let me fly,1999,-9.864,2,0.0,0.0,132.611,0
Joe Satriani,Midnight,1987,-16.104,11,0.0,0.0,83.95700000000002,0
Utopia,Magic Dragon Theatre,0,-11.865,0,0.0,0.0,98.528,0
Wolfmother,Dimension,2004,-4.598,2,0.0,0.0,141.769,0
Suicidal Tendencies,It's Going Down,1992,-5.93,9,0.0,0.0,164.925,0
At All Cost,These Nest Five Years,0,-3.523,1,0.0,0.0,135.914,0
Schoolyard Heroes,I Want Your Soul For Christmas,0,-6.84,2,0.0,0.0,131.83,0
Malkit Singh,Nach Ke VEkha Bhabhiyie,0,-8.215,0,0.0,0.0,161.543,0
Mississippi Mass Choir,It Came To Pass (Part II),0,-19.174,10,0.0,0.0,115.906,0
ColdWorld,Schmerzensschreie,2008,-6.164,2,0.0,0.0,134.832,0
Mannheim Steamroller,(Everybody's Waiting For) The Man With the Bag,2008,-6.894,7,0.0,0.0,154.695,0
Shriekback,Running On The Rocks,1986,-13.339,5,0.0,0.0,157.95600000000005,0
John Tchicai,Faroe Cave Song,0,-26.7,4,0.0,0.0,149.005,0
Bert Kaempfert,Cha Cha Brasilia,0,-8.817,0,0.0,0.0,122.155,0
The Ruby Suns,Function Of The Sun,2005,-9.876,0,0.0,0.0,42.525,0
Luke Bryan,What Country Is,2009,-4.43,7,0.0,0.0,147.904,0
2 Minutos,Vos No Confiaste,1994,-5.15,7,0.0,0.0,105.498,0
Michelle Tumes,There Is A Redeemer (Your Love Broke Through Album Version),0,-10.095,11,0.0,0.0,88.023,0
John Mayall & The Bluesbreakers,Blues City Shake Down,2010,-5.063,4,0.0,0.0,133.072,0
The Fabulous Thunderbirds,Why Get Up,1986,-9.406,10,0.0,0.0,125.676,0
Varios,Zurezko Olerkia,0,-25.431,4,0.0,0.0,100.929,0
Mike Brooks,Woman of Shiloh,0,-13.713,6,0.0,0.0,139.202,0
The Fabulous Thunderbirds,When I Get Home,1991,-12.219,10,0.0,0.0,133.349,0
Wailing Souls,I Am a Rasta Man,0,-17.309,10,0.0,0.0,130.42700000000002,0
Kathy Mattea,The Southern Soldier Boy,1991,-13.056,9,0.0,0.0,96.695,0
This Moment,Bon Demain,0,-7.322,7,0.0,0.0,116.081,0
Greg Vaccariello,Mom's Phone,0,-12.15,1,0.0,0.0,74.72800000000002,0
Symphony in Peril,Inherent Scars,2005,-6.776,9,0.0,0.0,100.034,0
The Perrys,He's Leading The Way,0,-7.792000000000002,1,0.0,0.0,107.905,0
J.C. Lodge,Dub It,0,-13.06,0,0.0,0.0,152.516,0
Usher,Trading Places,2008,-4.04,11,0.0,0.0,147.97899999999996,1
Gary Moore,Nothing's The Same,1992,-20.496,9,0.0,0.0,86.321,0
Ronny Eriksson,En fet man,0,-15.086,5,0.0,0.0,111.927,0
Spiral Stairs,Stolen Pills,2009,-5.6770000000000005,6,0.0,0.0,152.63299999999995,0
John Mayall,Now I Got A Woman,2007,-7.6110000000000015,10,0.0,0.0,147.128,0
Attack Attack,Outro,0,-20.856,1,0.0,0.0,100.03,0
George Lopez,Memmer?... U Memmer!,0,-16.169,3,0.0,0.0,126.792,0
Les Ogres De Barback,Flamme & co,2004,-10.899,2,0.0,0.0,131.509,0
Roy Rogers,My Chickasay Girl,0,-15.913,9,0.0,0.0,101.195,0
Brent Lamb,All The Difference In The World,0,-10.753,7,0.0,0.0,110.0,0
Vodka Collins,See You Comin',0,-5.654,5,0.0,0.0,143.095,0
Coffinberry,Welcome To Hell,0,-10.427,4,0.0,0.0,152.628,0
Rokia Traor\xc3\xa9,Koronoko,2008,-9.784,7,0.0,0.0,109.804,0
Lonnie Brooks,Mama Talk To Your Daughter (take 2),0,-9.392,0,0.0,0.0,138.386,0
Joe Rogan,Telepathy/Ted Haggard Got Cured of the Gay,2010,-5.475,1,0.0,0.0,134.112,0
Janitor Joe,Boyfriend,1993,-12.114,7,0.0,0.0,160.97899999999996,0
Charlie Peacock,Night Won't Last Forever_ The (Kingdom Come Album Version),1999,-9.64,0,0.0,0.0,153.968,0
Mastodon,Megalodon,2004,-7.627999999999999,2,0.0,0.0,145.997,0
I Wayne,Grow Proper,2005,-5.5870000000000015,6,0.0,0.0,67.60600000000001,0
Young-Holt Unlimited,We've Only Just Begun (LP Version),1971,-10.095,2,0.0,0.0,156.298,0
Jazzy B,Soorma,2005,-7.1720000000000015,4,0.0,0.0,156.066,0
Brenda Boykin,Be My Lover,2008,-10.235,1,0.0,0.0,86.684,0
Roger Reynolds,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,0,-30.14,7,0.0,0.0,60.01300000000001,0
Red Hot Chili Peppers,American Ghost Dance (2003 Digital Remastered),1985,-4.8180000000000005,0,0.0,0.0,111.541,0
Erik Berglund,Angel Of Heaven's Gate,0,-23.876,10,0.0,0.0,64.90100000000001,0
The Del McCoury Band,Asheville Turnaround,0,-9.059,0,0.0,0.0,177.945,0
Ketty DB,Spacer,0,-13.657,9,0.0,0.0,129.974,0
Jeff And Sheri Easter,Morning's Coming,0,-6.604,1,0.0,0.0,110.209,0
SOJA,Watch Them,0,-9.32,7,0.0,0.0,124.771,0
Jim Reeves,I Guess I'm Crazy,1990,-12.653,4,0.0,0.0,91.318,1
Sonic Subjunkies,Backlash,0,-11.121,9,0.0,0.0,96.972,0
Toots Thielemans,Sophisticated Lady,1955,-16.252,5,0.0,0.0,68.32600000000001,0
James Newton Howard,Voices,1997,-28.506,2,0.0,0.0,88.662,0
Les Hou-Lops,Pour toute la vie,0,-6.779,5,0.0,0.0,102.77,0
Tom Cochrane,Washed Away,1992,-11.415,5,0.0,0.0,88.072,1
Faith Yang,Song 2,2009,-6.223,10,0.0,0.0,136.984,0
Dead Kennedys,Kill the Poor,1980,-10.133,2,0.0,0.0,108.977,0
Thriller U,Memories,0,-12.42,7,0.0,0.0,89.675,0
R.L. Burnside,Over The Hill,1997,-9.584,11,0.0,0.0,95.56,0
The Cars,Drive,1984,-5.811,6,0.0,0.0,111.319,1
Lennie Tristano,317 East 32nd,0,-18.203,7,0.0,0.0,89.868,0
Alex,Cumpagno 'e cella,0,-11.813,2,0.0,0.0,98.974,0
Tim Wilson,Naked Enough,0,-6.9289999999999985,7,0.0,0.0,137.828,0
De La Soul / MF Doom,Rock Co.Kane Flow,2004,-3.684,10,0.0,0.0,86.81299999999996,0
Salt The Wound,The Beginning,2008,-8.958,11,0.0,0.0,120.502,0
Rocio Jurado,Paloma Negra,0,-8.238,3,0.0,0.0,168.268,0
Van Halen,Can't Stop Lovin' You (Remastered Album Version),0,-3.798,9,0.0,0.0,117.954,0
Cut Copy,Future,2004,-8.775,11,0.0,0.0,119.562,0
Twinkle Twinkle Little Rock Star,Jamming,0,-19.488,11,0.0,0.0,85.508,0
Lexi,Dial Me,0,-10.258,8,0.0,0.0,130.05200000000002,0
Yahir,Pasa el tiempo,0,-8.879,9,0.0,0.0,127.469,0
Jerry Lewis,It All Depends On You,1995,-9.865,7,0.0,0.0,124.877,0
Red I Flight,Rock Biter (Album Version),2008,-4.852,7,0.0,0.0,120.617,0
Small Faces,It's Too Late,1966,-5.074,9,0.0,0.0,125.295,0
Stephen Marley / Damian Marley,The Traffic Jam,2006,-8.476,9,0.0,0.0,165.886,0
Steinski,Hot Spot (Terrible Love Mix),2003,-12.738,10,0.0,0.0,185.325,0
George Lopez,Memories,2001,-16.016,7,0.0,0.0,118.06,0
Jo-El Sonnier,Broken Hearted Side Of New Orleans,0,-9.503,4,0.0,0.0,145.218,0
White Heart,Edge Of The Dream (Emergency Broadcast Album Version),0,-11.706,5,0.0,0.0,162.817,0
Tommy Sands,Sing Boy Sing,0,-18.183,2,0.0,0.0,101.324,0
DJ Harry,Shadows,2004,-7.254,6,0.0,0.0,181.371,0
Chuck Wicks,If We Loved,2008,-5.278,1,0.0,0.0,99.124,0
Beyonc\xc3\xa9,Irreplaceable (Irreemplazable),2007,-4.883,10,0.0,0.0,87.992,0
Charlie Khan,Beautiful When You're Green,0,-3.976,6,0.0,0.0,92.55,0
Enter the Haggis,Widow's Walk,1999,-10.211,7,0.0,0.0,134.819,0
Cali,Resistance,2008,-8.038,4,0.0,0.0,127.792,0
The Chi-Lites,Love Of My Life,0,-9.588,11,0.0,0.0,90.101,0
Scar Symmetry,Deviate From The Form,2006,-4.136,3,0.0,0.0,120.022,0
Willie Bobo,Dichoso,0,-13.984000000000002,0,0.0,0.0,80.391,0
John Sebastian,Sportin' Life,0,-19.944000000000006,0,0.0,0.0,103.666,0
Tito Puente,Mambo Tipico,1993,-10.702,7,0.0,0.0,146.24,0
Ricardo Arjona,La mujer que no sone (Album),0,-10.208,0,0.0,0.0,93.376,0
Lifehouse,Better Luck Next Time,2005,-4.176,1,0.0,0.0,164.002,0
Silverchair,The Door,1997,-5.3820000000000014,7,0.0,0.0,91.922,0
Carlos Ponce,Todo Lo Que Soy,1999,-6.8039999999999985,5,0.0,0.0,98.501,0
B.B. King,Early In The Morning,2002,-4.651,2,0.0,0.0,151.284,0
Tyrone Wells,Baby Don't You Change,2005,-7.825,1,0.0,0.0,151.69899999999996,0
Andre Verchuren,Valse Des Montagnes,0,-12.187,5,0.0,0.0,197.704,0
Scar Symmetry,The Three-Dimensional Shadow,2008,-3.492,1,0.0,0.0,110.107,0
Wet Wet Wet,Weightless (Demo),0,-8.209,10,0.0,0.0,105.95,0
Michael Jackson,Dirty Diana,1987,-4.843,5,0.0,0.0,131.319,1
AFS,Mother's Day Part 1,0,-13.308,0,0.0,0.0,120.984,0
Smart Alex,Chinz Ninja (Rui Da Silva mix),0,-10.591,1,0.0,0.0,0.0,0
She Satellites,No-Satellites,1999,-7.797999999999999,8,0.0,0.0,185.76,0
OutKast,Call Of Da Wild,1994,-6.7879999999999985,8,0.0,0.0,177.662,0
Bukka White,Single Man Blues,0,-14.419,11,0.0,0.0,87.557,0
Jim Reeves,I'd Like To Be,1994,-12.744000000000002,11,0.0,0.0,151.73,0
Saman,Roorasty,0,-7.807,7,0.0,0.0,141.205,0
Elliot Goldenthal,Arrows Of The Gods,2000,-12.671,0,0.0,0.0,177.465,0
Tsar,Conqueror Worm,2005,-2.588,9,0.0,0.0,150.23,0
Ice,Time Will Tell,0,-5.956,5,0.0,0.0,111.046,0
Rea_ Chris,E,1999,-13.018,9,0.0,0.0,131.94799999999998,0
Spiral Stairs,Ladies And Gentlemen,2009,-22.71,3,0.0,0.0,100.088,0
Casual,Classic Material,0,-5.022,2,0.0,0.0,92.571,0
Martin Sexton,White Christmas,2005,-12.031,3,0.0,0.0,90.099,0
Dino,Wonderful Peace,0,-22.504,8,0.0,0.0,134.279,0
Claire Elzi\xc3\xa8re,Au mariage des Levon-Lecu (Live),0,-11.339,5,0.0,0.0,90.073,0
Luke Vibert,Mate Tron,2007,-9.801,0,0.0,0.0,125.008,0
Dave Valentin,San Juan,0,-10.325,0,0.0,0.0,125.294,0
Jimmy Burns,Groovin' With Jimmy,0,-7.461,0,0.0,0.0,138.755,0
Eddie Turner,Secret,2005,-6.41,0,0.0,0.0,93.99,0
Jean-Jacques Goldman,La Vie Par Procuration,1985,-11.326,9,0.0,0.0,119.035,0
Vrse Murphy,Cremona (Instrumental),0,-5.715,11,0.0,0.0,97.015,0
Barbara Lusch,Come On-a My House,0,-10.304,9,0.0,0.0,171.463,0
Saga,Believe,0,-10.647,1,0.0,0.0,101.303,0
Patti Smith,Wing,1996,-12.359000000000002,2,0.0,0.0,146.454,0
Gary Hobbs,So\xc3\xb1ando En Ti,0,-7.917000000000002,9,0.0,0.0,104.12,0
Paul Glazby,Beautiful,2001,-8.71,9,0.0,0.0,149.864,0
C.C. Adcock,Loaded Gun,2004,-7.661,7,0.0,0.0,116.009,0
Art Blakey's Jazz Messengers,A Night in Tunisia,0,-15.469,2,0.0,0.0,144.737,0
White Heart,Nothing But The Best,0,-4.744,7,0.0,0.0,99.374,0
Joshua Rifkin,Fig Leaf Rag  (LP Version),1994,-25.038,10,0.0,0.0,128.251,0
The Chap,Gimme Legs,2010,-7.345,7,0.0,0.0,120.188,0
Richard Lloyd,Number Nine (LP Version),1979,-10.853,9,0.0,0.0,159.08100000000005,0
Rainbow,Can't Happen Here,1981,-10.915,0,0.0,0.0,155.999,0
Leroy Hutson,Love The Feeling - Original,0,-13.575,5,0.0,0.0,192.66,0
June Hutton,For The First Time,0,-15.545,11,0.0,0.0,88.95,0
Paul Cantelon,Mary In Labor,2008,-22.788,4,0.0,0.0,41.133,0
Marc Et Claude,La (Moonman's Flashover Mix Edit),0,-7.9929999999999986,6,0.0,0.0,136.964,0
David Banner,Bush,2003,-3.737,6,0.0,0.0,99.487,0
Adam Ant,Friend Or Foe,1982,-6.267,9,0.0,0.0,183.907,0
Pee Wee Crayton,Pee Wee's Boogie,0,-12.941,0,0.0,0.0,97.487,0
The Rapture,The Devil,2006,-6.425,1,0.0,0.0,119.813,0
Fl\xc3\xa4skkvartetten / Th\xc3\xa5str\xc3\xb6m,t.k.k.,0,-17.379,5,0.0,0.0,130.255,0
Ice,Shining,0,-5.651,4,0.0,0.0,93.937,0
Christos Dantis,Kenourgia Fotia,0,-4.133,5,0.0,0.0,126.976,0
Mark Ashley,I've never been so Lonely,0,-6.806,11,0.0,0.0,129.987,0
Walter Jackson; Arranged & conducted by Riley Hampton,Moonlight In Vermont,0,-14.094,8,0.0,0.0,43.967,0
The Del McCoury Band,Led By the Master's Hand,2006,-9.329,7,0.0,0.0,140.9,0
J Bostron & Beretta,Now U Got It,0,-4.962,6,0.0,0.0,87.12200000000001,0
Jimmy Herring,Lifeboat Serenade,2008,-10.004,4,0.0,0.0,124.073,0
Anne Dudley,Still Lost in the Forest,2000,-19.597,5,0.0,0.0,172.22299999999996,0
Eberhard Weber,Unfinished Self-Portrait,1993,-27.016,1,0.0,0.0,99.556,0
K-OS,B-Boy Stance,2004,-6.4910000000000005,7,0.0,0.0,97.98,0
Neil Diamond,Song Sung Blue,1972,-12.409,0,0.0,0.0,127.275,1
The Continentals,Christmas Time,0,-7.928,2,0.0,0.0,90.245,0
Paul Simon,A Different Kind of Love,0,-7.444,9,0.0,0.0,133.884,0
Vivian Khor,Loves Parting,0,-21.533,8,0.0,0.0,92.017,0
The Booth Brothers,Through The Eyes Of Faith,0,-4.0710000000000015,0,0.0,0.0,130.98,0
Joe Turner_ Joe Houston_ L. C. Williams,Mean And Evil Blues,0,-23.538,8,0.0,0.0,70.49,0
45 Grave,Party Time,1989,-12.778,4,0.0,0.0,114.135,0
Mighty Mighty Bosstones,Patricia,1989,-9.515,1,0.0,0.0,197.213,0
Gym Class Heroes,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),2006,-13.12,7,0.0,0.0,80.473,0
Michael Jackson,We're Almost There,1975,-9.631,11,0.0,0.0,187.427,1
Twinkle Twinkle Little Rock Star,A Dustland Fairytale,0,-19.938,2,0.0,0.0,80.003,0
The Mustangs,So Many Roads,0,-9.302,7,0.0,0.0,117.044,0
The Chieftains;Colin James,C\xc3\xbanla/The Friar's Breeches,1992,-12.81,7,0.0,0.0,114.589,0
Marc Shaiman,Blame Canada ( From: South Park ),2008,-16.079,0,0.0,0.0,136.975,0
John Wayne,Call The Police,0,-9.947,1,0.0,0.0,160.66299999999995,0
Izzy Stradlin And The Ju Ju Hounds,Train Tracks,1992,-10.097,7,0.0,0.0,150.404,0
The Incurables,Scared,0,-10.085,2,0.0,0.0,63.359,0
David Lynch,Carry The Light,0,-9.214,8,0.0,0.0,166.929,0
Frank Marino & Mahogany Rush,Down_ Down_ Down,0,-8.978,2,0.0,0.0,139.499,0
H-Town,She's Actin Bad,0,-3.46,6,0.0,0.0,167.988,0
Bert Kaempfert,Don't Go,1996,-20.282,5,0.0,0.0,118.971,0
Don Campbell,Unchain Us,0,-6.87,1,0.0,0.0,157.89700000000005,0
Voyager Series,The Harp That Once Through Tara's Halls,0,-24.327,0,0.0,0.0,71.308,0
Cotton Candy,Hot Weiners (All The Way),0,-8.796,11,0.0,0.0,139.026,0
Concretes,Souvenirs,2007,-11.112,2,0.0,0.0,89.676,0
Black Eyed Peas / Terry Dexter,Magic,2000,-3.574,7,0.0,0.0,103.652,0
Babbie Mason,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),0,-16.409000000000002,5,0.0,0.0,141.042,0
Be Bop Deluxe,Between The Worlds,1975,-11.292,2,0.0,0.0,142.88,0
Rolfe Kent,A Night at Mahmoud's,0,-30.22,7,0.0,0.0,119.71,0
Beenie Man,Imagination,2006,-6.171,5,0.0,0.0,159.248,0
Rated R,Shoulda Did,0,-3.523,6,0.0,0.0,104.993,0
Diamanda Galas,Vena Cava 8,1993,-51.643,11,0.0,0.0,168.352,0
Ana Popovic,U Complete Me (Blues Version - Bonus Track),2007,-7.737,7,0.0,0.0,156.94799999999995,0
The Fontane Sisters,Seventeen (Digitally Remastered),0,-8.687999999999999,6,0.0,0.0,85.26100000000002,0
Gertrudis,La Nit De Reis,2003,-6.433,5,0.0,0.0,111.953,0
The Cure,Cut Here,2001,-8.19,2,0.0,0.0,135.03799999999998,0
Baby D,Let Me Be Your Fantasy,0,-8.029,7,0.0,0.0,90.038,0
Juelz Santana / Bezel,Violence,2005,-3.858,10,0.0,0.0,104.99,0
I Nuovi Angeli,Carovana,0,-8.456,4,0.0,0.0,85.375,0
B\xc3\xa9zu,Viens boire un petit coup \xc3\xa0 la maison,0,-10.696,6,0.0,0.0,126.482,0
Tiny Tim,Baby Face,0,-14.527,2,0.0,0.0,117.236,0
Lunasicc,Cheddar Chasin',0,-8.4,1,0.0,0.0,105.207,0
Emilio,Stuck On Your Love,0,-7.4529999999999985,7,0.0,0.0,145.343,0
Marc Perrone,La marine,0,-9.637,2,0.0,0.0,107.728,0
Basic Channel,Radiance I,1994,-17.88,11,0.0,0.0,71.416,0
Gabinete Caligari,Caray!,0,-4.5280000000000005,4,0.0,0.0,74.884,0
Ancient Astronauts,Crescent Moon,2009,-7.1110000000000015,9,0.0,0.0,136.04399999999998,0
Mystery,Faith,0,-9.049,1,0.0,0.0,171.787,0
Jacques Douai,Le Dormeur du Val,0,-20.869,2,0.0,0.0,77.645,0
P.O.D.,Ya Mama (Palm Springs Demo),0,-5.322,1,0.0,0.0,125.528,0
Maurice Chevalier,La Romance De La Pluie,2000,-13.379,5,0.0,0.0,130.275,0
Eko Fresh,Et k\xc3\xbctt wie et k\xc3\xbctt,2007,-5.1720000000000015,1,0.0,0.0,167.59,0
Buju Banton,Searching,1993,-13.139,2,0.0,0.0,85.988,0
Nu Flavor,Sprung (Cibola Mix W/ Rap),0,-5.426,11,0.0,0.0,96.057,0
Jacques Douai,Chanson De La Patience,0,-22.504,9,0.0,0.0,103.12,0
Reel Big Fish,Veronica Sawyer (Album),0,-4.12,2,0.0,0.0,91.463,0
ISRAEL & NEW BREED,Spoken Words by Bishop Joseph Garlington,0,-25.26,4,0.0,0.0,93.773,0
Gene Chandler,Rainbow '65 (part 2) - Live,0,-14.89,6,0.0,0.0,175.028,0
Beyonc\xc3\xa9,Ring The Alarm,2006,-6.295,9,0.0,0.0,113.812,0
Bill Douglas,Sapphire,1993,-16.865,5,0.0,0.0,192.819,0
Legacy Five,The Blood Covers It All (Live),0,-11.723,10,0.0,0.0,69.169,0
Alvin Youngblood\xc2\xa0Hart,Ouachita Run (Album Version),1998,-18.909,9,0.0,0.0,195.223,0
Birmingham Jubilee Singers,Toot Toot Dixie Bound,0,-14.886,10,0.0,0.0,81.64699999999998,0
Tel Basta,I'm Poured Out Like Water,1996,-12.383,9,0.0,0.0,120.349,0
Dark Fortress,Ghastly Indoctrination,2006,-7.57,1,0.0,0.0,115.37,0
Eddie Turner,Rise,2005,-6.398,2,0.0,0.0,91.084,0
Cobra Killer,Kick Jump - Part Jump,1998,-10.672,3,0.0,0.0,86.96,0
Deodato,Night Cruiser (Album Version),0,-13.362,10,0.0,0.0,113.52,0
Nicholas,Poaki,0,-12.504,9,0.0,0.0,180.874,0
Marvin Sapp,Smile,0,-8.299,9,0.0,0.0,97.022,0
Epidemic,Catalyst (LP Version),0,-5.192,2,0.0,0.0,129.333,0
Shaman,Battle Of The Tom Tom,0,-10.329,9,0.0,0.0,138.001,0
Jeff & Sheri Easter,There Is a Way,0,-8.17,9,0.0,0.0,156.139,0
Jimmy Wakely,Midnight Wind,0,-13.683,0,0.0,0.0,88.314,0
Los Chichos,Vuelve Junto A Mi,1979,-8.707,5,0.0,0.0,152.857,0
Van Halen,"Dirty Movies"" (Album Version)",1981,-6.635,1,0.0,0.0,184.012,0
Teenage Fanclub,The Sun Shines From You,2000,-5.013,8,0.0,0.0,127.811,0
L7,This Ain't Pleasure,1992,-9.429,2,0.0,0.0,85.82,0
Ma Rainey,Hear Me Talking To You,0,-14.853,11,0.0,0.0,103.054,0
F-4,SAMJHO NA,0,-5.983,5,0.0,0.0,126.934,0
Angela Dimitriou,Den Mporo Na Figo,0,-11.947,5,0.0,0.0,129.972,0
Jimmy Hughes,Neighbor_ Neighbor,0,-6.9529999999999985,4,0.0,0.0,122.152,0
Ann Hampton Callaway,Skylark,0,-17.462,10,0.0,0.0,63.13399999999999,0
Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,1988,-14.373,8,0.0,0.0,122.546,0
Corey / Shaquille O'Neal,MVP,0,-5.228,7,0.0,0.0,131.98,0
Doug MacLeod,The Sun Shine Down My Way,2004,-10.515999999999998,2,0.0,0.0,85.56,0
Bill Perry,Man  On The Side,2004,-6.6229999999999976,9,0.0,0.0,107.083,0
Emotion Code,Trace Of Time,0,-15.857,10,0.0,0.0,119.534,0
Billy Price_ Fred Chapellier,The wrong woman,0,-7.597,9,0.0,0.0,118.136,0
Hatebreed (int License),Between Hell and A Heartbeat [Explicit],0,-3.731,6,0.0,0.0,82.69,0
John D. Loudermilk,Nassau Town,0,-9.926,0,0.0,0.0,133.582,0
Radio Moscow,Broke Down,2009,-6.83,0,0.0,0.0,163.08700000000005,0
The Elders,Gonna Take a Miracle,0,-6.454,7,0.0,0.0,146.053,0
Giuseppi Logan,Bop Moon,0,-12.518,7,0.0,0.0,104.231,0
Margaret Becker,Look Me In The Eye,0,-6.108,7,0.0,0.0,141.72899999999996,0
Pumpkin Buzzard,The Buzzard's Back in Town (Live),0,-7.477,10,0.0,0.0,87.406,0
Stille Volk,Orgasme Tellurique,2003,-12.685,5,0.0,0.0,149.971,0
William Orbit,Harry Flowers,1993,-20.607,0,0.0,0.0,146.389,0
Conjunto Mar Azul,Dime,0,-9.062,9,0.0,0.0,97.667,0
Vusi Mahlasela,Amdokwe,0,-10.29,2,0.0,0.0,120.024,0
Tina Ann,Too Late (Orange Factory Extended Mix),2003,-3.139,9,0.0,0.0,135.037,0
