Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo
Michelle Tumes,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),0,-9.113,0,0.0,0.0,107.932
Kitty Wells,This White Circle,0,-17.877,6,0.0,0.0,105.73200000000001
Static-X,Love Dump (Demo Version),0,-5.051,1,0.0,0.0,129.97
Gov't Mule,Broke Down On The Brazos (Album),2009,-5.856,5,0.0,0.0,196.141
Chris Standring,Fat Tuesday,2003,-9.339,0,0.0,0.0,111.039
Ismael Due\xc3\xb1as,You do something to me,0,-17.495,5,0.0,0.0,100.275
The Panic Channel,Awake,2006,-3.2289999999999996,9,0.0,0.0,147.975
Bad Azz,When You See Me,0,-5.345,5,0.0,0.0,120.71600000000001
The Galactic Heroes,Cherokee,2000,-10.33,9,0.0,0.0,187.32299999999998
El Gran Silencio,Recordar Es Vivir,0,-6.57,3,0.0,0.0,115.005
Anan\xc3\xa9,Plastic People (Original Mix),0,-5.516,11,0.0,0.0,125.016
FU-Schnickens,Heavenly Father,1992,-9.716000000000001,11,0.0,0.0,102.73899999999999
Rocker-T,One Million Matches,0,-7.252999999999999,1,0.0,0.0,149.939
Sonny Terry & Brownie McGhee,Try Me One More Time,0,-18.526,10,0.0,0.0,108.18799999999999
Firehouse,Rock On The Radio,1990,-10.181000000000001,1,0.0,0.0,169.86599999999999
Perrey And Kingsley,The Minuet Of The Robots,1968,-11.382,7,0.0,0.0,125.76700000000001
Cats In Boots,Shotgun Sally,0,-5.602,8,0.0,0.0,167.142
Maurice Larcange,Je T'Appartiens,0,-12.35,4,0.0,0.0,84.133
Mau Mau,Paseo Col\xc3\xb2n,2004,-7.612999999999999,10,0.0,0.0,182.19799999999998
Youves,Another Djemba Djemba,0,-6.885,1,0.0,0.0,134.10399999999998
Freddie King,Hide Away,1960,-6.615,9,0.0,0.0,134.741
Wild Horses,Let It Bleed,0,-8.527000000000001,0,0.0,0.0,111.98899999999999
Francis Dunnery,Grateful & Thankful,0,-13.095,7,0.0,0.0,84.186
Charlie Walker,That Little Ole Wine Drinker Me - Original,0,-17.913,7,0.0,0.0,161.533
Marcie Blane,After The Laughter,0,-9.737,0,0.0,0.0,102.881
Twista,Pop Pop,0,-9.632,7,0.0,0.0,100.016
Slum Village,CB4 (Instrumental Mix),0,-7.941,0,0.0,0.0,94.495
Beenie Man Featuring Janet Jackson,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),2002,-4.475,1,0.0,0.0,102.82799999999999
4Him,Freedom,0,-10.995999999999999,2,0.0,0.0,182.247
Georges Brassens,Aupr\xc3\xa8s De Mon Arbre,1956,-11.242,1,0.0,0.0,126.31
Malefaction,Beothuck,0,-3.93,8,0.0,0.0,84.303
JERRY WALLACE,You'll Never Know,0,-14.794,9,0.0,0.0,219.298
Morgion,Basking Under a Blacksun Dawning,1997,-7.4220000000000015,10,0.0,0.0,112.06299999999999
Jope Ruonansuu,Uu-Pee-\xc3\x84mm\xc3\xa4t,0,-4.762,2,0.0,0.0,86.992
David Meece,Touch My Hand [Remastered],0,-13.505999999999998,11,0.0,0.0,81.404
Danny Wilson,Never Gonna Be The Same,1989,-11.052999999999999,11,0.0,0.0,91.256
Cindy Morgan,I Love You (LP Version),0,-14.677,2,0.0,0.0,112.24799999999999
Steve Vai,Brother,1996,-7.269,5,0.0,0.0,227.16099999999997
Deathstar,Decline Of the Western Civilization,0,-5.443,10,0.0,0.0,140.202
Generation X,Dancing With Myself (BBC In Concert 01/01/81),0,-7.46,1,0.0,0.0,174.524
Teijo Joutsela and Humppa-Veikot,Kes\xc3\xa4ilta Saimaalla,0,-12.013,8,0.0,0.0,120.012
Vanessa Daou,Evening,1996,-11.607000000000001,8,0.0,0.0,144.975
Laidback Luke & Diplo,Hey!,0,-6.737,7,0.0,0.0,126.94
Moon Mullican,What's The Matter With The Mill,0,-18.692,5,0.0,0.0,182.408
Burning Spear,Civilized Reggae,1980,-8.01,11,0.0,0.0,125.245
The Edgar Broughton Band,What Is A Woman For? (BBC In Concert),0,-16.479,5,0.0,0.0,59.678000000000004
Aleks Syntek,Otra Parte De Mi (1997 Digital Remaster),0,-4.252,8,0.0,0.0,120.309
Wes King,Cover To Cover,0,-7.92,7,0.0,0.0,118.152
Los Del Rio,Macarena,1993,-12.005,10,0.0,0.0,206.02
Jefferson Starship,Let me fly,1999,-9.863999999999999,2,0.0,0.0,132.611
Joe Satriani,Midnight,1987,-16.104,11,0.0,0.0,83.95700000000002
Utopia,Magic Dragon Theatre,0,-11.865,0,0.0,0.0,98.52799999999999
Wolfmother,Dimension,2004,-4.598,2,0.0,0.0,141.769
Suicidal Tendencies,It's Going Down,1992,-5.93,9,0.0,0.0,164.925
At All Cost,These Nest Five Years,0,-3.523,1,0.0,0.0,135.914
Schoolyard Heroes,I Want Your Soul For Christmas,0,-6.84,2,0.0,0.0,131.83
Malkit Singh,Nach Ke VEkha Bhabhiyie,0,-8.215,0,0.0,0.0,161.543
Mississippi Mass Choir,It Came To Pass (Part II),0,-19.174,10,0.0,0.0,115.906
ColdWorld,Schmerzensschreie,2008,-6.164,2,0.0,0.0,134.832
Mannheim Steamroller,(Everybody's Waiting For) The Man With the Bag,2008,-6.894,7,0.0,0.0,154.695
Shriekback,Running On The Rocks,1986,-13.339,5,0.0,0.0,157.95600000000005
John Tchicai,Faroe Cave Song,0,-26.7,4,0.0,0.0,149.005
Bert Kaempfert,Cha Cha Brasilia,0,-8.817,0,0.0,0.0,122.155
The Ruby Suns,Function Of The Sun,2005,-9.876,0,0.0,0.0,42.525
Luke Bryan,What Country Is,2009,-4.43,7,0.0,0.0,147.904
2 Minutos,Vos No Confiaste,1994,-5.15,7,0.0,0.0,105.49799999999999
Michelle Tumes,There Is A Redeemer (Your Love Broke Through Album Version),0,-10.095,11,0.0,0.0,88.023
John Mayall & The Bluesbreakers,Blues City Shake Down,2010,-5.063,4,0.0,0.0,133.072
The Fabulous Thunderbirds,Why Get Up,1986,-9.406,10,0.0,0.0,125.676
Varios,Zurezko Olerkia,0,-25.430999999999997,4,0.0,0.0,100.929
Mike Brooks,Woman of Shiloh,0,-13.713,6,0.0,0.0,139.202
The Fabulous Thunderbirds,When I Get Home,1991,-12.219000000000001,10,0.0,0.0,133.349
Wailing Souls,I Am a Rasta Man,0,-17.309,10,0.0,0.0,130.42700000000002
Kathy Mattea,The Southern Soldier Boy,1991,-13.056,9,0.0,0.0,96.695
This Moment,Bon Demain,0,-7.322,7,0.0,0.0,116.081
Greg Vaccariello,Mom's Phone,0,-12.15,1,0.0,0.0,74.72800000000002
Symphony in Peril,Inherent Scars,2005,-6.776,9,0.0,0.0,100.03399999999999
The Perrys,He's Leading The Way,0,-7.7920000000000025,1,0.0,0.0,107.905
J.C. Lodge,Dub It,0,-13.06,0,0.0,0.0,152.516
Usher,Trading Places,2008,-4.04,11,0.0,0.0,147.97899999999996
Gary Moore,Nothing's The Same,1992,-20.496,9,0.0,0.0,86.321
Ronny Eriksson,En fet man,0,-15.085999999999999,5,0.0,0.0,111.927
Spiral Stairs,Stolen Pills,2009,-5.6770000000000005,6,0.0,0.0,152.63299999999995
John Mayall,Now I Got A Woman,2007,-7.6110000000000015,10,0.0,0.0,147.128
Attack Attack,Outro,0,-20.855999999999998,1,0.0,0.0,100.03
George Lopez,Memmer?... U Memmer!,0,-16.169,3,0.0,0.0,126.792
Les Ogres De Barback,Flamme & co,2004,-10.899000000000001,2,0.0,0.0,131.509
Roy Rogers,My Chickasay Girl,0,-15.913,9,0.0,0.0,101.195
Brent Lamb,All The Difference In The World,0,-10.753,7,0.0,0.0,110.0
Vodka Collins,See You Comin',0,-5.654,5,0.0,0.0,143.095
Coffinberry,Welcome To Hell,0,-10.427,4,0.0,0.0,152.628
Rokia Traor\xc3\xa9,Koronoko,2008,-9.783999999999999,7,0.0,0.0,109.804
Lonnie Brooks,Mama Talk To Your Daughter (take 2),0,-9.392000000000001,0,0.0,0.0,138.386
Joe Rogan,Telepathy/Ted Haggard Got Cured of the Gay,2010,-5.475,1,0.0,0.0,134.112
Janitor Joe,Boyfriend,1993,-12.114,7,0.0,0.0,160.97899999999996
Charlie Peacock,Night Won't Last Forever_ The (Kingdom Come Album Version),1999,-9.64,0,0.0,0.0,153.968
Mastodon,Megalodon,2004,-7.627999999999999,2,0.0,0.0,145.997
I Wayne,Grow Proper,2005,-5.5870000000000015,6,0.0,0.0,67.60600000000001
Young-Holt Unlimited,We've Only Just Begun (LP Version),1971,-10.095,2,0.0,0.0,156.298
Jazzy B,Soorma,2005,-7.1720000000000015,4,0.0,0.0,156.066
Brenda Boykin,Be My Lover,2008,-10.235,1,0.0,0.0,86.684
Roger Reynolds,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,0,-30.14,7,0.0,0.0,60.01300000000001
Red Hot Chili Peppers,American Ghost Dance (2003 Digital Remastered),1985,-4.8180000000000005,0,0.0,0.0,111.541
Erik Berglund,Angel Of Heaven's Gate,0,-23.875999999999998,10,0.0,0.0,64.90100000000001
The Del McCoury Band,Asheville Turnaround,0,-9.059,0,0.0,0.0,177.945
Ketty DB,Spacer,0,-13.657,9,0.0,0.0,129.974
Jeff And Sheri Easter,Morning's Coming,0,-6.604,1,0.0,0.0,110.209
SOJA,Watch Them,0,-9.32,7,0.0,0.0,124.771
Jim Reeves,I Guess I'm Crazy,1990,-12.652999999999999,4,0.0,0.0,91.318
Sonic Subjunkies,Backlash,0,-11.120999999999999,9,0.0,0.0,96.97200000000001
Toots Thielemans,Sophisticated Lady,1955,-16.252,5,0.0,0.0,68.32600000000001
James Newton Howard,Voices,1997,-28.506,2,0.0,0.0,88.662
Les Hou-Lops,Pour toute la vie,0,-6.779,5,0.0,0.0,102.77
Tom Cochrane,Washed Away,1992,-11.415,5,0.0,0.0,88.072
Faith Yang,Song 2,2009,-6.223,10,0.0,0.0,136.984
Dead Kennedys,Kill the Poor,1980,-10.133,2,0.0,0.0,108.977
Thriller U,Memories,0,-12.42,7,0.0,0.0,89.675
R.L. Burnside,Over The Hill,1997,-9.584,11,0.0,0.0,95.56
The Cars,Drive,1984,-5.811,6,0.0,0.0,111.319
Lennie Tristano,317 East 32nd,0,-18.203,7,0.0,0.0,89.868
Alex,Cumpagno 'e cella,0,-11.812999999999999,2,0.0,0.0,98.97399999999999
Tim Wilson,Naked Enough,0,-6.928999999999999,7,0.0,0.0,137.828
De La Soul / MF Doom,Rock Co.Kane Flow,2004,-3.6839999999999997,10,0.0,0.0,86.81299999999996
Salt The Wound,The Beginning,2008,-8.958,11,0.0,0.0,120.50200000000001
Rocio Jurado,Paloma Negra,0,-8.238,3,0.0,0.0,168.268
Van Halen,Can't Stop Lovin' You (Remastered Album Version),0,-3.798,9,0.0,0.0,117.954
Cut Copy,Future,2004,-8.775,11,0.0,0.0,119.56200000000001
Twinkle Twinkle Little Rock Star,Jamming,0,-19.488,11,0.0,0.0,85.508
Lexi,Dial Me,0,-10.258,8,0.0,0.0,130.05200000000002
Yahir,Pasa el tiempo,0,-8.879,9,0.0,0.0,127.469
Jerry Lewis,It All Depends On You,1995,-9.865,7,0.0,0.0,124.87700000000001
Red I Flight,Rock Biter (Album Version),2008,-4.852,7,0.0,0.0,120.617
Small Faces,It's Too Late,1966,-5.074,9,0.0,0.0,125.295
Stephen Marley / Damian Marley,The Traffic Jam,2006,-8.476,9,0.0,0.0,165.886
Steinski,Hot Spot (Terrible Love Mix),2003,-12.738,10,0.0,0.0,185.325
George Lopez,Memories,2001,-16.016,7,0.0,0.0,118.06
Jo-El Sonnier,Broken Hearted Side Of New Orleans,0,-9.503,4,0.0,0.0,145.218
White Heart,Edge Of The Dream (Emergency Broadcast Album Version),0,-11.706,5,0.0,0.0,162.817
Tommy Sands,Sing Boy Sing,0,-18.183,2,0.0,0.0,101.324
DJ Harry,Shadows,2004,-7.254,6,0.0,0.0,181.37099999999998
Chuck Wicks,If We Loved,2008,-5.278,1,0.0,0.0,99.124
Beyonc\xc3\xa9,Irreplaceable (Irreemplazable),2007,-4.883,10,0.0,0.0,87.992
Charlie Khan,Beautiful When You're Green,0,-3.9760000000000004,6,0.0,0.0,92.55
Enter the Haggis,Widow's Walk,1999,-10.211,7,0.0,0.0,134.819
Cali,Resistance,2008,-8.038,4,0.0,0.0,127.792
The Chi-Lites,Love Of My Life,0,-9.588,11,0.0,0.0,90.101
Scar Symmetry,Deviate From The Form,2006,-4.136,3,0.0,0.0,120.022
Willie Bobo,Dichoso,0,-13.984000000000002,0,0.0,0.0,80.391
John Sebastian,Sportin' Life,0,-19.944000000000006,0,0.0,0.0,103.666
Tito Puente,Mambo Tipico,1993,-10.702,7,0.0,0.0,146.24
Ricardo Arjona,La mujer que no sone (Album),0,-10.208,0,0.0,0.0,93.376
Lifehouse,Better Luck Next Time,2005,-4.176,1,0.0,0.0,164.002
Silverchair,The Door,1997,-5.3820000000000014,7,0.0,0.0,91.92200000000001
Carlos Ponce,Todo Lo Que Soy,1999,-6.803999999999999,5,0.0,0.0,98.501
B.B. King,Early In The Morning,2002,-4.651,2,0.0,0.0,151.284
Tyrone Wells,Baby Don't You Change,2005,-7.825,1,0.0,0.0,151.69899999999996
Andre Verchuren,Valse Des Montagnes,0,-12.187000000000001,5,0.0,0.0,197.704
Scar Symmetry,The Three-Dimensional Shadow,2008,-3.492,1,0.0,0.0,110.10700000000001
Wet Wet Wet,Weightless (Demo),0,-8.209,10,0.0,0.0,105.95
Michael Jackson,Dirty Diana,1987,-4.843,5,0.0,0.0,131.319
AFS,Mother's Day Part 1,0,-13.308,0,0.0,0.0,120.984
Smart Alex,Chinz Ninja (Rui Da Silva mix),0,-10.591,1,0.0,0.0,0.0
She Satellites,No-Satellites,1999,-7.797999999999999,8,0.0,0.0,185.76
OutKast,Call Of Da Wild,1994,-6.787999999999999,8,0.0,0.0,177.662
Bukka White,Single Man Blues,0,-14.419,11,0.0,0.0,87.557
Jim Reeves,I'd Like To Be,1994,-12.744000000000002,11,0.0,0.0,151.73
Saman,Roorasty,0,-7.807,7,0.0,0.0,141.205
Elliot Goldenthal,Arrows Of The Gods,2000,-12.671,0,0.0,0.0,177.465
Tsar,Conqueror Worm,2005,-2.588,9,0.0,0.0,150.23
Ice,Time Will Tell,0,-5.956,5,0.0,0.0,111.046
Rea_ Chris,E,1999,-13.017999999999999,9,0.0,0.0,131.94799999999998
Spiral Stairs,Ladies And Gentlemen,2009,-22.71,3,0.0,0.0,100.088
Casual,Classic Material,0,-5.022,2,0.0,0.0,92.571
Martin Sexton,White Christmas,2005,-12.030999999999999,3,0.0,0.0,90.09899999999999
Dino,Wonderful Peace,0,-22.504,8,0.0,0.0,134.279
Claire Elzi\xc3\xa8re,Au mariage des Levon-Lecu (Live),0,-11.339,5,0.0,0.0,90.073
Luke Vibert,Mate Tron,2007,-9.801,0,0.0,0.0,125.008
Dave Valentin,San Juan,0,-10.325,0,0.0,0.0,125.294
Jimmy Burns,Groovin' With Jimmy,0,-7.461,0,0.0,0.0,138.755
Eddie Turner,Secret,2005,-6.41,0,0.0,0.0,93.99
Jean-Jacques Goldman,La Vie Par Procuration,1985,-11.325999999999999,9,0.0,0.0,119.035
Vrse Murphy,Cremona (Instrumental),0,-5.715,11,0.0,0.0,97.015
Barbara Lusch,Come On-a My House,0,-10.304,9,0.0,0.0,171.463
Saga,Believe,0,-10.647,1,0.0,0.0,101.303
Patti Smith,Wing,1996,-12.359000000000002,2,0.0,0.0,146.454
Gary Hobbs,So\xc3\xb1ando En Ti,0,-7.9170000000000025,9,0.0,0.0,104.12
Paul Glazby,Beautiful,2001,-8.71,9,0.0,0.0,149.864
C.C. Adcock,Loaded Gun,2004,-7.6610000000000005,7,0.0,0.0,116.009
Art Blakey's Jazz Messengers,A Night in Tunisia,0,-15.469000000000001,2,0.0,0.0,144.737
White Heart,Nothing But The Best,0,-4.744,7,0.0,0.0,99.374
Joshua Rifkin,Fig Leaf Rag  (LP Version),1994,-25.038,10,0.0,0.0,128.251
The Chap,Gimme Legs,2010,-7.345,7,0.0,0.0,120.18799999999999
Richard Lloyd,Number Nine (LP Version),1979,-10.853,9,0.0,0.0,159.08100000000005
Rainbow,Can't Happen Here,1981,-10.915,0,0.0,0.0,155.999
Leroy Hutson,Love The Feeling - Original,0,-13.575,5,0.0,0.0,192.66
June Hutton,For The First Time,0,-15.545,11,0.0,0.0,88.95
Paul Cantelon,Mary In Labor,2008,-22.788,4,0.0,0.0,41.133
Marc Et Claude,La (Moonman's Flashover Mix Edit),0,-7.9929999999999986,6,0.0,0.0,136.964
David Banner,Bush,2003,-3.737,6,0.0,0.0,99.48700000000001
Adam Ant,Friend Or Foe,1982,-6.267,9,0.0,0.0,183.907
Pee Wee Crayton,Pee Wee's Boogie,0,-12.940999999999999,0,0.0,0.0,97.48700000000001
The Rapture,The Devil,2006,-6.425,1,0.0,0.0,119.81299999999999
Fl\xc3\xa4skkvartetten / Th\xc3\xa5str\xc3\xb6m,t.k.k.,0,-17.379,5,0.0,0.0,130.255
Ice,Shining,0,-5.651,4,0.0,0.0,93.93700000000001
Christos Dantis,Kenourgia Fotia,0,-4.133,5,0.0,0.0,126.976
Mark Ashley,I've never been so Lonely,0,-6.806,11,0.0,0.0,129.987
Walter Jackson; Arranged & conducted by Riley Hampton,Moonlight In Vermont,0,-14.094000000000001,8,0.0,0.0,43.967
The Del McCoury Band,Led By the Master's Hand,2006,-9.329,7,0.0,0.0,140.9
J Bostron & Beretta,Now U Got It,0,-4.962,6,0.0,0.0,87.12200000000001
Jimmy Herring,Lifeboat Serenade,2008,-10.004,4,0.0,0.0,124.073
Anne Dudley,Still Lost in the Forest,2000,-19.597,5,0.0,0.0,172.22299999999996
Eberhard Weber,Unfinished Self-Portrait,1993,-27.016,1,0.0,0.0,99.556
K-OS,B-Boy Stance,2004,-6.4910000000000005,7,0.0,0.0,97.98
Neil Diamond,Song Sung Blue,1972,-12.409,0,0.0,0.0,127.275
The Continentals,Christmas Time,0,-7.928,2,0.0,0.0,90.245
Paul Simon,A Different Kind of Love,0,-7.444,9,0.0,0.0,133.884
Vivian Khor,Loves Parting,0,-21.533,8,0.0,0.0,92.01700000000001
The Booth Brothers,Through The Eyes Of Faith,0,-4.0710000000000015,0,0.0,0.0,130.98
Joe Turner_ Joe Houston_ L. C. Williams,Mean And Evil Blues,0,-23.538,8,0.0,0.0,70.49
45 Grave,Party Time,1989,-12.777999999999999,4,0.0,0.0,114.135
Mighty Mighty Bosstones,Patricia,1989,-9.515,1,0.0,0.0,197.213
Gym Class Heroes,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),2006,-13.12,7,0.0,0.0,80.473
Michael Jackson,We're Almost There,1975,-9.631,11,0.0,0.0,187.42700000000002
Twinkle Twinkle Little Rock Star,A Dustland Fairytale,0,-19.938,2,0.0,0.0,80.003
The Mustangs,So Many Roads,0,-9.302,7,0.0,0.0,117.044
The Chieftains;Colin James,C\xc3\xbanla/The Friar's Breeches,1992,-12.81,7,0.0,0.0,114.589
Marc Shaiman,Blame Canada ( From: South Park ),2008,-16.079,0,0.0,0.0,136.975
John Wayne,Call The Police,0,-9.947000000000001,1,0.0,0.0,160.66299999999995
Izzy Stradlin And The Ju Ju Hounds,Train Tracks,1992,-10.097000000000001,7,0.0,0.0,150.404
The Incurables,Scared,0,-10.085,2,0.0,0.0,63.358999999999995
David Lynch,Carry The Light,0,-9.214,8,0.0,0.0,166.929
Frank Marino & Mahogany Rush,Down_ Down_ Down,0,-8.978,2,0.0,0.0,139.499
H-Town,She's Actin Bad,0,-3.46,6,0.0,0.0,167.988
Bert Kaempfert,Don't Go,1996,-20.282,5,0.0,0.0,118.971
Don Campbell,Unchain Us,0,-6.87,1,0.0,0.0,157.89700000000005
Voyager Series,The Harp That Once Through Tara's Halls,0,-24.326999999999998,0,0.0,0.0,71.308
Cotton Candy,Hot Weiners (All The Way),0,-8.796,11,0.0,0.0,139.026
Concretes,Souvenirs,2007,-11.112,2,0.0,0.0,89.676
Black Eyed Peas / Terry Dexter,Magic,2000,-3.574,7,0.0,0.0,103.652
Babbie Mason,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),0,-16.409000000000002,5,0.0,0.0,141.042
Be Bop Deluxe,Between The Worlds,1975,-11.292,2,0.0,0.0,142.88
Rolfe Kent,A Night at Mahmoud's,0,-30.22,7,0.0,0.0,119.71
Beenie Man,Imagination,2006,-6.171,5,0.0,0.0,159.248
Rated R,Shoulda Did,0,-3.523,6,0.0,0.0,104.993
Diamanda Galas,Vena Cava 8,1993,-51.643,11,0.0,0.0,168.352
Ana Popovic,U Complete Me (Blues Version - Bonus Track),2007,-7.737,7,0.0,0.0,156.94799999999995
The Fontane Sisters,Seventeen (Digitally Remastered),0,-8.687999999999999,6,0.0,0.0,85.26100000000002
Gertrudis,La Nit De Reis,2003,-6.433,5,0.0,0.0,111.95299999999999
The Cure,Cut Here,2001,-8.19,2,0.0,0.0,135.03799999999998
Baby D,Let Me Be Your Fantasy,0,-8.029,7,0.0,0.0,90.038
Juelz Santana / Bezel,Violence,2005,-3.858,10,0.0,0.0,104.99
I Nuovi Angeli,Carovana,0,-8.456,4,0.0,0.0,85.375
B\xc3\xa9zu,Viens boire un petit coup \xc3\xa0 la maison,0,-10.696,6,0.0,0.0,126.48200000000001
Tiny Tim,Baby Face,0,-14.527000000000001,2,0.0,0.0,117.236
Lunasicc,Cheddar Chasin',0,-8.4,1,0.0,0.0,105.20700000000001
Emilio,Stuck On Your Love,0,-7.4529999999999985,7,0.0,0.0,145.343
Marc Perrone,La marine,0,-9.637,2,0.0,0.0,107.728
Basic Channel,Radiance I,1994,-17.88,11,0.0,0.0,71.416
Gabinete Caligari,Caray!,0,-4.5280000000000005,4,0.0,0.0,74.884
Ancient Astronauts,Crescent Moon,2009,-7.1110000000000015,9,0.0,0.0,136.04399999999998
Mystery,Faith,0,-9.049,1,0.0,0.0,171.787
Jacques Douai,Le Dormeur du Val,0,-20.869,2,0.0,0.0,77.645
P.O.D.,Ya Mama (Palm Springs Demo),0,-5.322,1,0.0,0.0,125.52799999999999
Maurice Chevalier,La Romance De La Pluie,2000,-13.379000000000001,5,0.0,0.0,130.275
Eko Fresh,Et k\xc3\xbctt wie et k\xc3\xbctt,2007,-5.1720000000000015,1,0.0,0.0,167.59
Buju Banton,Searching,1993,-13.139000000000001,2,0.0,0.0,85.988
Nu Flavor,Sprung (Cibola Mix W/ Rap),0,-5.426,11,0.0,0.0,96.057
Jacques Douai,Chanson De La Patience,0,-22.504,9,0.0,0.0,103.12
Reel Big Fish,Veronica Sawyer (Album),0,-4.12,2,0.0,0.0,91.463
ISRAEL & NEW BREED,Spoken Words by Bishop Joseph Garlington,0,-25.26,4,0.0,0.0,93.773
Gene Chandler,Rainbow '65 (part 2) - Live,0,-14.89,6,0.0,0.0,175.028
Beyonc\xc3\xa9,Ring The Alarm,2006,-6.295,9,0.0,0.0,113.81200000000001
Bill Douglas,Sapphire,1993,-16.865,5,0.0,0.0,192.81900000000002
Legacy Five,The Blood Covers It All (Live),0,-11.722999999999999,10,0.0,0.0,69.169
Alvin Youngblood\xc2\xa0Hart,Ouachita Run (Album Version),1998,-18.909000000000002,9,0.0,0.0,195.22299999999998
Birmingham Jubilee Singers,Toot Toot Dixie Bound,0,-14.886,10,0.0,0.0,81.64699999999998
Tel Basta,I'm Poured Out Like Water,1996,-12.383,9,0.0,0.0,120.34899999999999
Dark Fortress,Ghastly Indoctrination,2006,-7.57,1,0.0,0.0,115.37
Eddie Turner,Rise,2005,-6.398,2,0.0,0.0,91.084
Cobra Killer,Kick Jump - Part Jump,1998,-10.672,3,0.0,0.0,86.96
Deodato,Night Cruiser (Album Version),0,-13.362,10,0.0,0.0,113.52
Nicholas,Poaki,0,-12.504000000000001,9,0.0,0.0,180.87400000000002
Marvin Sapp,Smile,0,-8.299,9,0.0,0.0,97.022
Epidemic,Catalyst (LP Version),0,-5.192,2,0.0,0.0,129.333
Shaman,Battle Of The Tom Tom,0,-10.329,9,0.0,0.0,138.001
Jeff & Sheri Easter,There Is a Way,0,-8.17,9,0.0,0.0,156.139
Jimmy Wakely,Midnight Wind,0,-13.683,0,0.0,0.0,88.314
Los Chichos,Vuelve Junto A Mi,1979,-8.707,5,0.0,0.0,152.857
Van Halen,"Dirty Movies"" (Album Version)",1981,-6.635,1,0.0,0.0,184.012
Teenage Fanclub,The Sun Shines From You,2000,-5.013,8,0.0,0.0,127.811
L7,This Ain't Pleasure,1992,-9.429,2,0.0,0.0,85.82
Ma Rainey,Hear Me Talking To You,0,-14.853,11,0.0,0.0,103.054
F-4,SAMJHO NA,0,-5.983,5,0.0,0.0,126.934
Angela Dimitriou,Den Mporo Na Figo,0,-11.947000000000001,5,0.0,0.0,129.972
Jimmy Hughes,Neighbor_ Neighbor,0,-6.952999999999999,4,0.0,0.0,122.152
Ann Hampton Callaway,Skylark,0,-17.462,10,0.0,0.0,63.13399999999999
Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,1988,-14.373,8,0.0,0.0,122.546
Corey / Shaquille O'Neal,MVP,0,-5.228,7,0.0,0.0,131.98
Doug MacLeod,The Sun Shine Down My Way,2004,-10.515999999999998,2,0.0,0.0,85.56
Bill Perry,Man  On The Side,2004,-6.6229999999999976,9,0.0,0.0,107.083
Emotion Code,Trace Of Time,0,-15.857000000000001,10,0.0,0.0,119.53399999999999
Billy Price_ Fred Chapellier,The wrong woman,0,-7.597,9,0.0,0.0,118.13600000000001
Hatebreed (int License),Between Hell and A Heartbeat [Explicit],0,-3.7310000000000003,6,0.0,0.0,82.69
John D. Loudermilk,Nassau Town,0,-9.926,0,0.0,0.0,133.582
Radio Moscow,Broke Down,2009,-6.83,0,0.0,0.0,163.08700000000005
The Elders,Gonna Take a Miracle,0,-6.454,7,0.0,0.0,146.053
Giuseppi Logan,Bop Moon,0,-12.517999999999999,7,0.0,0.0,104.23100000000001
Margaret Becker,Look Me In The Eye,0,-6.108,7,0.0,0.0,141.72899999999996
Pumpkin Buzzard,The Buzzard's Back in Town (Live),0,-7.477,10,0.0,0.0,87.406
Stille Volk,Orgasme Tellurique,2003,-12.685,5,0.0,0.0,149.971
William Orbit,Harry Flowers,1993,-20.607,0,0.0,0.0,146.389
Conjunto Mar Azul,Dime,0,-9.062000000000001,9,0.0,0.0,97.667
Vusi Mahlasela,Amdokwe,0,-10.29,2,0.0,0.0,120.024
Tina Ann,Too Late (Orange Factory Extended Mix),2003,-3.139,9,0.0,0.0,135.037
Orchestra e Coro del Palacio de Bellas Artes Di Citt\xc3\xa1 del Messico_ Oliviero De Fabritiis_ Maria Call,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),0,-21.08,7,0.0,0.0,114.40700000000001
Tam Tam Go!,Hypnotise The Cat,0,-6.55,6,0.0,0.0,133.45
Alacranes Musical,Indita Mia (Album Version),0,-5.202000000000001,0,0.0,0.0,168.144
Ron Goodwin,The Lull Before The Storm,1999,-16.333,10,0.0,0.0,71.22800000000002
Kraftwerk,Pocket Calculator (2009 Digital Remaster),0,-8.801,3,0.0,0.0,132.026
The Roches,Mr. Sellack (Album Version),1979,-19.514,2,0.0,0.0,131.84
Sizzla,Love & Devotion,2003,-6.3820000000000014,5,0.0,0.0,131.868
Incubus,Just A Phase,2001,-8.744,9,0.0,0.0,107.92200000000001
The Nelons,Only A Look,0,-12.16,11,0.0,0.0,107.779
DJ Nasty,Do It,0,-3.786,1,0.0,0.0,100.01299999999999
Michael McDonald,Losin' End (LP Version),0,-22.073,7,0.0,0.0,128.835
Michael Jackson,Just A Little Bit Of You,1975,-7.98,1,0.0,0.0,110.28
Omni,It Is What It Is (feat. Anton X),0,-6.566,10,0.0,0.0,240.263
